user_id,channel,record_datetime,duration_hhmmss,gender,age,province,age_group,time_of_day,seconds_viewed
820335,Cartoon Network,2016-03-19T05:10:00.000Z,1899-12-31T00:00:06.000Z,male,17,Gauteng,children,Morning,6
820335,ICC Cricket World Cup 2011,2016-03-12T09:38:00.000Z,1899-12-31T00:00:38.000Z,male,17,Gauteng,children,Morning,38
820335,ICC Cricket World Cup 2011,2016-03-12T09:48:00.000Z,1899-12-31T00:01:52.000Z,male,17,Gauteng,children,Morning,112
820335,ICC Cricket World Cup 2011,2016-03-09T13:14:00.000Z,1899-12-31T00:27:16.000Z,male,17,Gauteng,children,Afternoon,1636
820335,ICC Cricket World Cup 2011,2016-03-26T12:44:00.000Z,1899-12-31T00:04:22.000Z,male,17,Gauteng,children,Afternoon,262
830836,Boomerang,2016-03-02T11:07:00.000Z,1899-12-31T00:00:07.000Z,male,21,Free State,youth,Morning,7
770963,Supersport Live Events,2016-03-24T09:45:00.000Z,1899-12-31T00:23:04.000Z,None,0,None,children,Morning,1384
770963,ICC Cricket World Cup 2011,2016-02-25T09:28:00.000Z,1899-12-31T00:06:10.000Z,None,0,None,children,Morning,370
904035,E! Entertainment,2016-03-29T19:34:00.000Z,1899-12-31T00:05:42.000Z,male,23,Gauteng,youth,Evening,342
868888,ICC Cricket World Cup 2011,2016-03-30T11:55:00.000Z,1899-12-31T00:06:54.000Z,male,21,Gauteng,youth,Morning,414
808930,Supersport Live Events,2016-02-22T08:29:00.000Z,1899-12-31T00:01:28.000Z,male,35,Limpopo,youth,Morning,88
808930,ICC Cricket World Cup 2011,2016-03-02T09:38:00.000Z,1899-12-31T00:04:30.000Z,male,35,Limpopo,youth,Morning,270
808930,ICC Cricket World Cup 2011,2016-03-11T08:40:00.000Z,1899-12-31T00:00:00.000Z,male,35,Limpopo,youth,Morning,0
808930,ICC Cricket World Cup 2011,2016-02-24T11:23:00.000Z,1899-12-31T00:03:56.000Z,male,35,Limpopo,youth,Morning,236
808930,ICC Cricket World Cup 2011,2016-02-24T08:33:00.000Z,1899-12-31T00:03:44.000Z,male,35,Limpopo,youth,Morning,224
808930,Supersport Live Events,2016-02-27T17:11:00.000Z,1899-12-31T00:00:28.000Z,male,35,Limpopo,youth,Evening,28
808930,ICC Cricket World Cup 2011,2016-02-23T15:26:00.000Z,1899-12-31T00:00:08.000Z,male,35,Limpopo,youth,Afternoon,8
808930,ICC Cricket World Cup 2011,2016-03-30T12:19:00.000Z,1899-12-31T00:23:08.000Z,male,35,Limpopo,youth,Afternoon,1388
879414,CNN,2016-03-31T21:19:00.000Z,1899-12-31T00:00:52.000Z,male,30,Western Cape,youth,Night,52
771791,Channel O,2016-03-14T11:51:00.000Z,1899-12-31T00:02:54.000Z,male,34,Gauteng,youth,Morning,174
771791,M-Net,2016-03-06T05:02:00.000Z,1899-12-31T00:01:43.000Z,male,34,Gauteng,youth,Morning,103
819259,Supersport Live Events,2016-02-26T15:53:00.000Z,1899-12-31T00:01:44.000Z,female,10,Western Cape,children,Afternoon,104
2285528,ICC Cricket World Cup 2011,2016-03-15T10:20:00.000Z,1899-12-31T00:53:50.000Z,male,26,Western Cape,youth,Morning,3230
868892,Trace TV,2016-03-12T14:47:00.000Z,1899-12-31T00:05:54.000Z,male,20,Gauteng,youth,Afternoon,354
808971,Boomerang,2016-02-08T10:45:00.000Z,1899-12-31T00:00:14.000Z,male,36,Gauteng,adults,Morning,14
868892,Channel O,2016-03-10T10:50:00.000Z,1899-12-31T00:01:42.000Z,male,20,Gauteng,youth,Morning,102
866251,Boomerang,2016-03-10T19:13:00.000Z,1899-12-31T00:04:31.000Z,male,30,Gauteng,youth,Evening,271
779369,CNN,2016-02-11T19:35:00.000Z,1899-12-31T00:20:39.000Z,male,36,Gauteng,adults,Evening,1239
779369,E! Entertainment,2016-01-20T05:20:00.000Z,1899-12-31T00:06:16.000Z,male,36,Gauteng,adults,Morning,376
779369,CNN,2016-01-18T13:06:00.000Z,1899-12-31T00:13:19.000Z,male,36,Gauteng,adults,Afternoon,799
1281997,Cartoon Network,2016-02-20T16:51:00.000Z,1899-12-31T00:00:35.000Z,female,14,Free State,children,Afternoon,35
615057,Channel O,2016-01-10T07:34:00.000Z,1899-12-31T00:14:12.000Z,female,25,Limpopo,youth,Morning,852
786055,Channel O,2016-01-19T18:42:00.000Z,1899-12-31T00:01:03.000Z,female,25,Gauteng,youth,Evening,63
786055,DStv Events 1,2016-01-18T17:49:00.000Z,1899-12-31T00:02:25.000Z,female,25,Gauteng,youth,Evening,145
850656,Africa Magic,2016-03-05T21:12:00.000Z,1899-12-31T00:00:16.500Z,male,26,Mpumalanga,youth,Night,16
850656,Channel O,2016-03-06T05:25:00.000Z,1899-12-31T00:00:00.000Z,male,26,Mpumalanga,youth,Morning,0
850656,Africa Magic,2016-03-06T07:09:00.000Z,1899-12-31T00:00:00.000Z,male,26,Mpumalanga,youth,Morning,0
2368365,ICC Cricket World Cup 2011,2016-03-30T11:17:00.000Z,1899-12-31T00:38:12.000Z,male,27,Limpopo,youth,Morning,2292
764296,E! Entertainment,2016-02-04T08:42:00.000Z,1899-12-31T00:02:26.000Z,male,23,Western Cape,youth,Morning,146
764296,Trace TV,2016-02-01T20:10:00.000Z,1899-12-31T00:00:00.000Z,male,23,Western Cape,youth,Evening,0
779373,CNN,2016-02-28T05:58:00.000Z,1899-12-31T00:06:27.000Z,male,40,Limpopo,adults,Morning,387
771793,Supersport Live Events,2016-01-05T21:33:00.000Z,1899-12-31T00:04:56.000Z,female,40,Western Cape,adults,Night,296
771793,Supersport Live Events,2016-01-10T04:43:00.000Z,1899-12-31T00:00:00.000Z,female,40,Western Cape,adults,Night,0
771793,Trace TV,2016-02-18T20:23:00.000Z,1899-12-31T00:00:42.000Z,female,40,Western Cape,adults,Evening,42
771793,Trace TV,2016-02-12T00:38:00.000Z,1899-12-31T00:02:33.000Z,female,40,Western Cape,adults,Night,153
1106084,Channel O,2016-03-22T18:50:00.000Z,1899-12-31T00:11:39.000Z,male,37,Gauteng,adults,Evening,699
1106084,Supersport Live Events,2016-03-05T17:30:00.000Z,1899-12-31T00:00:54.000Z,male,37,Gauteng,adults,Evening,54
1106084,ICC Cricket World Cup 2011,2016-03-06T09:20:00.000Z,1899-12-31T00:11:24.000Z,male,37,Gauteng,adults,Morning,684
1106084,Trace TV,2016-03-09T04:54:00.000Z,1899-12-31T00:03:24.000Z,male,37,Gauteng,adults,Night,204
1106084,Channel O,2016-03-09T18:00:00.000Z,1899-12-31T00:04:39.000Z,male,37,Gauteng,adults,Evening,279
868895,Trace TV,2016-03-14T23:35:00.000Z,1899-12-31T00:13:48.000Z,male,23,Western Cape,youth,Night,828
868895,ICC Cricket World Cup 2011,2016-03-12T12:18:00.000Z,1899-12-31T00:38:02.000Z,male,23,Western Cape,youth,Afternoon,2282
868895,Trace TV,2016-03-12T12:19:00.000Z,1899-12-31T00:01:09.000Z,male,23,Western Cape,youth,Afternoon,69
868895,ICC Cricket World Cup 2011,2016-03-16T00:02:00.000Z,1899-12-31T00:02:00.000Z,male,23,Western Cape,youth,Night,120
868895,Channel O,2016-03-16T00:14:00.000Z,1899-12-31T00:03:18.000Z,male,23,Western Cape,youth,Night,198
808934,Supersport Live Events,2016-03-24T12:17:00.000Z,1899-12-31T00:12:40.000Z,male,36,Kwazulu Natal,adults,Afternoon,760
808934,Boomerang,2016-03-11T16:58:00.000Z,1899-12-31T00:05:30.000Z,male,36,Kwazulu Natal,adults,Afternoon,330
808934,Supersport Live Events,2016-02-06T06:56:00.000Z,1899-12-31T00:00:00.000Z,male,36,Kwazulu Natal,adults,Morning,0
808934,Trace TV,2016-02-06T10:38:00.000Z,1899-12-31T00:04:03.000Z,male,36,Kwazulu Natal,adults,Morning,243
808934,Supersport Live Events,2016-02-06T19:55:00.000Z,1899-12-31T00:03:38.000Z,male,36,Kwazulu Natal,adults,Evening,218
808934,Trace TV,2016-03-06T12:38:00.000Z,1899-12-31T00:04:57.000Z,male,36,Kwazulu Natal,adults,Afternoon,297
808934,SuperSport Blitz,2016-02-12T17:16:00.000Z,1899-12-31T00:02:42.000Z,male,36,Kwazulu Natal,adults,Evening,162
808934,Supersport Live Events,2016-03-06T13:58:00.000Z,1899-12-31T00:01:02.000Z,male,36,Kwazulu Natal,adults,Afternoon,62
808934,Supersport Live Events,2016-03-06T14:00:00.000Z,1899-12-31T00:01:38.000Z,male,36,Kwazulu Natal,adults,Afternoon,98
808934,Supersport Live Events,2016-03-27T16:07:00.000Z,1899-12-31T00:01:30.000Z,male,36,Kwazulu Natal,adults,Afternoon,90
939592,Supersport Live Events,2016-03-27T14:51:00.000Z,1899-12-31T00:17:32.000Z,male,34,Western Cape,youth,Afternoon,1052
771796,SuperSport Blitz,2016-02-05T15:17:00.000Z,1899-12-31T00:27:14.000Z,male,35,Western Cape,youth,Afternoon,1634
771796,Supersport Live Events,2016-03-24T10:46:00.000Z,1899-12-31T00:02:28.000Z,male,35,Western Cape,youth,Morning,148
771796,Channel O,2016-02-06T16:10:00.000Z,1899-12-31T00:00:51.000Z,male,35,Western Cape,youth,Afternoon,51
771796,Supersport Live Events,2016-02-06T16:18:00.000Z,1899-12-31T00:00:18.000Z,male,35,Western Cape,youth,Afternoon,18
771796,Supersport Live Events,2016-03-27T16:58:00.000Z,1899-12-31T00:24:10.000Z,male,35,Western Cape,youth,Afternoon,1450
771796,Supersport Live Events,2016-03-26T17:00:00.000Z,1899-12-31T01:44:38.000Z,male,35,Western Cape,youth,Evening,6278
889840,Supersport Live Events,2016-03-20T20:18:00.000Z,1899-12-31T00:00:00.000Z,male,31,Mpumalanga,youth,Evening,0
2368371,Supersport Live Events,2016-03-26T10:25:00.000Z,1899-12-31T00:08:12.000Z,male,44,Western Cape,adults,Morning,492
617535,Africa Magic,2016-01-11T20:08:00.000Z,1899-12-31T00:00:11.000Z,male,40,Gauteng,adults,Evening,11
617961,Boomerang,2016-01-31T22:06:00.000Z,1899-12-31T00:09:11.000Z,male,30,Mpumalanga,youth,Night,551
771797,SuperSport Blitz,2016-02-03T13:31:00.000Z,1899-12-31T00:00:32.000Z,male,35,Gauteng,youth,Afternoon,32
67584,Supersport Live Events,2016-01-18T15:04:00.000Z,1899-12-31T00:05:58.000Z,male,58,Western Cape,adults,Afternoon,358
808936,Supersport Live Events,2016-03-24T12:31:00.000Z,1899-12-31T00:05:50.000Z,male,23,Gauteng,youth,Afternoon,350
808936,Supersport Live Events,2016-02-18T10:25:00.000Z,1899-12-31T00:00:00.000Z,male,23,Gauteng,youth,Morning,0
590480,Africa Magic,2016-01-04T16:11:00.000Z,1899-12-31T00:02:47.000Z,female,10,Western Cape,children,Afternoon,167
831713,Trace TV,2016-03-14T07:08:00.000Z,1899-12-31T00:07:06.000Z,female,26,North West,youth,Morning,426
831713,Trace TV,2016-03-07T14:45:00.000Z,1899-12-31T00:15:21.000Z,female,26,North West,youth,Afternoon,921
817216,ICC Cricket World Cup 2011,2016-02-24T15:57:00.000Z,1899-12-31T00:02:56.000Z,male,31,Kwazulu Natal,youth,Afternoon,176
817216,M-Net,2016-02-25T21:13:00.000Z,1899-12-31T00:00:00.000Z,male,31,Kwazulu Natal,youth,Night,0
2406478,Supersport Live Events,2016-03-26T13:50:00.000Z,1899-12-31T00:07:00.000Z,male,39,Eastern Cape,adults,Afternoon,420
793592,Channel O,2016-03-21T12:34:00.000Z,1899-12-31T01:06:21.000Z,None,0,None,children,Afternoon,3981
904063,Cartoon Network,2016-03-26T22:02:00.000Z,1899-12-31T00:00:17.000Z,male,34,Gauteng,youth,Night,17
904063,Cartoon Network,2016-03-26T20:09:00.000Z,1899-12-31T00:00:15.000Z,male,34,Gauteng,youth,Evening,15
586459,Cartoon Network,2016-01-02T09:49:00.000Z,1899-12-31T00:05:10.000Z,male,22,Free State,youth,Morning,310
791320,ICC Cricket World Cup 2011,2016-03-05T12:57:00.000Z,1899-12-31T00:00:14.000Z,female,37,Kwazulu Natal,adults,Afternoon,14
791320,ICC Cricket World Cup 2011,2016-03-06T09:33:00.000Z,1899-12-31T00:13:04.000Z,female,37,Kwazulu Natal,adults,Morning,784
791320,ICC Cricket World Cup 2011,2016-03-06T08:32:00.000Z,1899-12-31T00:13:54.000Z,female,37,Kwazulu Natal,adults,Morning,834
771802,Boomerang,2016-01-02T12:42:00.000Z,1899-12-31T00:09:55.000Z,male,43,Western Cape,adults,Afternoon,595
771802,Supersport Live Events,2016-01-30T14:11:00.000Z,1899-12-31T01:23:54.000Z,male,43,Western Cape,adults,Afternoon,5034
771802,CNN,2016-01-01T11:25:00.000Z,1899-12-31T00:00:21.000Z,male,43,Western Cape,adults,Morning,21
771802,Supersport Live Events,2016-01-08T14:50:00.000Z,1899-12-31T00:06:06.000Z,male,43,Western Cape,adults,Afternoon,366
771802,CNN,2016-01-01T02:37:00.000Z,1899-12-31T00:01:06.000Z,male,43,Western Cape,adults,Night,66
771802,Supersport Live Events,2016-02-12T16:51:00.000Z,1899-12-31T01:19:52.000Z,male,43,Western Cape,adults,Afternoon,4792
808941,SuperSport Blitz,2016-03-01T00:30:00.000Z,1899-12-31T00:00:32.000Z,male,36,Western Cape,adults,Night,32
600713,Channel O,2016-01-01T14:32:00.000Z,1899-12-31T00:47:18.000Z,male,31,Kwazulu Natal,youth,Afternoon,2838
600713,Channel O,2016-01-13T14:27:00.000Z,1899-12-31T00:00:27.000Z,male,31,Kwazulu Natal,youth,Afternoon,27
2407123,Boomerang,2016-03-14T07:40:00.000Z,1899-12-31T00:00:44.000Z,male,24,Mpumalanga,youth,Morning,44
2407123,Cartoon Network,2016-03-08T21:04:00.000Z,1899-12-31T00:08:40.000Z,male,24,Mpumalanga,youth,Night,520
2407123,ICC Cricket World Cup 2011,2016-03-06T09:48:00.000Z,1899-12-31T00:00:06.000Z,male,24,Mpumalanga,youth,Morning,6
939600,Africa Magic,2016-03-19T02:07:00.000Z,1899-12-31T00:00:14.000Z,male,31,Gauteng,youth,Night,14
939600,ICC Cricket World Cup 2011,2016-03-20T14:34:00.000Z,1899-12-31T00:00:42.000Z,male,31,Gauteng,youth,Afternoon,42
939600,Supersport Live Events,2016-03-20T15:36:00.000Z,1899-12-31T00:01:14.000Z,male,31,Gauteng,youth,Afternoon,74
939602,Channel O,2016-03-22T16:45:00.000Z,1899-12-31T00:15:03.000Z,male,18,Eastern Cape,youth,Afternoon,903
939602,Cartoon Network,2016-03-18T20:38:00.000Z,1899-12-31T00:00:00.000Z,male,18,Eastern Cape,youth,Evening,0
939602,Supersport Live Events,2016-03-18T08:19:00.000Z,1899-12-31T00:00:12.000Z,male,18,Eastern Cape,youth,Morning,12
939602,Cartoon Network,2016-03-18T20:05:00.000Z,1899-12-31T00:00:11.000Z,male,18,Eastern Cape,youth,Evening,11
939602,Cartoon Network,2016-03-20T12:27:00.000Z,1899-12-31T00:00:49.000Z,male,18,Eastern Cape,youth,Afternoon,49
939602,ICC Cricket World Cup 2011,2016-03-28T13:33:00.000Z,1899-12-31T00:01:46.000Z,male,18,Eastern Cape,youth,Afternoon,106
939602,Channel O,2016-03-28T13:46:00.000Z,1899-12-31T00:05:00.000Z,male,18,Eastern Cape,youth,Afternoon,300
939602,Channel O,2016-03-25T04:46:00.000Z,1899-12-31T00:45:00.000Z,male,18,Eastern Cape,youth,Night,2700
939602,Africa Magic,2016-03-25T04:26:00.000Z,1899-12-31T00:03:32.000Z,male,18,Eastern Cape,youth,Night,212
939602,Channel O,2016-03-29T09:28:00.000Z,1899-12-31T00:04:30.000Z,male,18,Eastern Cape,youth,Morning,270
939602,Africa Magic,2016-03-21T16:36:00.000Z,1899-12-31T00:02:07.000Z,male,18,Eastern Cape,youth,Afternoon,127
866315,Boomerang,2016-03-17T22:32:00.000Z,1899-12-31T00:00:35.000Z,male,35,Gauteng,youth,Night,35
939603,ICC Cricket World Cup 2011,2016-03-30T08:47:00.000Z,1899-12-31T00:34:22.000Z,male,30,Limpopo,youth,Morning,2062
808945,Break in transmission,2016-03-01T19:19:00.000Z,1899-12-31T00:00:58.000Z,male,43,Western Cape,adults,Evening,58
301011,SuperSport Blitz,2016-01-08T17:03:00.000Z,1899-12-31T00:01:08.000Z,male,47,North West,adults,Evening,68
831720,ICC Cricket World Cup 2011,2016-03-01T15:04:00.000Z,1899-12-31T00:04:16.000Z,male,29,Western Cape,youth,Afternoon,256
831720,ICC Cricket World Cup 2011,2016-03-01T14:59:00.000Z,1899-12-31T00:10:10.000Z,male,29,Western Cape,youth,Afternoon,610
831721,Channel O,2016-03-02T19:29:00.000Z,1899-12-31T00:04:39.000Z,male,22,Limpopo,youth,Evening,279
831721,SawSee,2016-03-02T19:33:00.000Z,1899-12-31T00:02:05.000Z,male,22,Limpopo,youth,Evening,125
895195,Trace TV,2016-03-23T19:06:00.000Z,1899-12-31T00:07:48.000Z,male,21,Limpopo,youth,Evening,468
1289864,Trace TV,2016-01-26T07:40:00.000Z,1899-12-31T00:00:00.000Z,male,26,Kwazulu Natal,youth,Morning,0
808948,SuperSport Blitz,2016-02-11T05:04:00.000Z,1899-12-31T00:02:00.000Z,female,43,Western Cape,adults,Morning,120
808948,Channel O,2016-02-18T03:26:00.000Z,1899-12-31T00:00:12.000Z,female,43,Western Cape,adults,Night,12
808948,Channel O,2016-02-18T13:46:00.000Z,1899-12-31T00:00:57.000Z,female,43,Western Cape,adults,Afternoon,57
808948,Channel O,2016-02-24T09:36:00.000Z,1899-12-31T00:01:00.000Z,female,43,Western Cape,adults,Morning,60
808948,Trace TV,2016-03-18T11:42:00.000Z,1899-12-31T00:01:24.000Z,female,43,Western Cape,adults,Morning,84
808948,Channel O,2016-03-18T11:55:00.000Z,1899-12-31T00:29:21.000Z,female,43,Western Cape,adults,Morning,1761
808948,Channel O,2016-02-10T19:46:00.000Z,1899-12-31T00:00:27.000Z,female,43,Western Cape,adults,Evening,27
808948,Channel O,2016-03-20T15:49:00.000Z,1899-12-31T00:00:18.000Z,female,43,Western Cape,adults,Afternoon,18
808948,ICC Cricket World Cup 2011,2016-02-23T11:18:00.000Z,1899-12-31T00:14:44.000Z,female,43,Western Cape,adults,Morning,884
808948,Channel O,2016-02-13T01:05:00.000Z,1899-12-31T00:01:42.000Z,female,43,Western Cape,adults,Night,102
779395,Cartoon Network,2016-02-14T12:01:00.000Z,1899-12-31T00:02:55.000Z,male,23,Western Cape,youth,Afternoon,175
779395,Trace TV,2016-02-10T14:07:00.000Z,1899-12-31T00:16:48.000Z,male,23,Western Cape,youth,Afternoon,1008
904090,Boomerang,2016-03-23T17:33:00.000Z,1899-12-31T00:00:24.000Z,male,25,Kwazulu Natal,youth,Evening,24
1106115,Africa Magic,2016-01-11T16:06:00.000Z,1899-12-31T00:06:25.500Z,female,26,Western Cape,youth,Afternoon,385
1106115,Trace TV,2016-01-11T15:33:00.000Z,1899-12-31T00:05:57.000Z,female,26,Western Cape,youth,Afternoon,357
820361,Supersport Live Events,2016-03-05T17:29:00.000Z,1899-12-31T00:02:48.000Z,male,28,Mpumalanga,youth,Evening,168
820361,Supersport Live Events,2016-03-20T17:58:00.000Z,1899-12-31T00:02:12.000Z,male,28,Mpumalanga,youth,Evening,132
820361,SuperSport Blitz,2016-02-27T12:54:00.000Z,1899-12-31T00:08:26.000Z,male,28,Mpumalanga,youth,Afternoon,506
820361,Supersport Live Events,2016-02-27T13:14:00.000Z,1899-12-31T00:00:20.000Z,male,28,Mpumalanga,youth,Afternoon,20
820361,Supersport Live Events,2016-02-27T16:06:00.000Z,1899-12-31T00:00:08.000Z,male,28,Mpumalanga,youth,Afternoon,8
820361,Cartoon Network,2016-03-03T06:11:00.000Z,1899-12-31T00:00:06.000Z,male,28,Mpumalanga,youth,Morning,6
771816,SawSee,2016-01-01T06:59:00.000Z,1899-12-31T00:01:19.000Z,male,31,Gauteng,youth,Morning,79
771816,Channel O,2016-01-01T07:02:00.000Z,1899-12-31T00:00:39.000Z,male,31,Gauteng,youth,Morning,39
771816,Trace TV,2016-01-01T17:29:00.000Z,1899-12-31T00:01:57.000Z,male,31,Gauteng,youth,Evening,117
771816,Cartoon Network,2016-03-23T11:09:00.000Z,1899-12-31T00:01:03.000Z,male,31,Gauteng,youth,Morning,63
771816,Trace TV,2016-02-06T19:26:00.000Z,1899-12-31T00:01:15.000Z,male,31,Gauteng,youth,Evening,75
771816,Trace TV,2016-02-27T09:32:00.000Z,1899-12-31T00:00:00.000Z,male,31,Gauteng,youth,Morning,0
771816,Trace TV,2016-03-07T03:54:00.000Z,1899-12-31T00:01:57.000Z,male,31,Gauteng,youth,Night,117
771816,Cartoon Network,2016-03-01T06:27:00.000Z,1899-12-31T00:04:14.000Z,male,31,Gauteng,youth,Morning,254
788649,SuperSport Blitz,2016-01-15T16:12:00.000Z,1899-12-31T00:02:38.000Z,male,39,Gauteng,adults,Afternoon,158
939606,Cartoon Network,2016-03-30T05:53:00.000Z,1899-12-31T00:00:44.000Z,male,38,Western Cape,adults,Morning,44
831728,SuperSport Blitz,2016-03-12T20:45:00.000Z,1899-12-31T00:01:24.000Z,female,35,Eastern Cape,youth,Evening,84
939607,ICC Cricket World Cup 2011,2016-03-30T11:56:00.000Z,1899-12-31T00:00:46.000Z,male,29,Limpopo,youth,Morning,46
808949,Africa Magic,2016-02-20T06:53:00.000Z,1899-12-31T00:03:40.500Z,female,35,Kwazulu Natal,youth,Morning,220
808949,Africa Magic,2016-02-15T17:52:00.000Z,1899-12-31T00:00:29.500Z,female,35,Kwazulu Natal,youth,Evening,29
808949,Africa Magic,2016-03-02T10:21:00.000Z,1899-12-31T00:00:23.000Z,female,35,Kwazulu Natal,youth,Morning,23
808949,Africa Magic,2016-02-14T07:56:00.000Z,1899-12-31T00:00:25.000Z,female,35,Kwazulu Natal,youth,Morning,25
808949,Boomerang,2016-03-09T08:24:00.000Z,1899-12-31T00:01:10.000Z,female,35,Kwazulu Natal,youth,Morning,70
806460,Boomerang,2016-02-13T19:58:00.000Z,1899-12-31T00:00:00.000Z,male,39,Kwazulu Natal,adults,Evening,0
460303,Cartoon Network,2016-01-22T16:30:00.000Z,1899-12-31T00:01:15.000Z,None,0,None,children,Afternoon,75
808950,Boomerang,2016-02-18T13:25:00.000Z,1899-12-31T00:02:37.000Z,male,18,Free State,youth,Afternoon,157
808950,Channel O,2016-02-18T13:02:00.000Z,1899-12-31T00:01:06.000Z,male,18,Free State,youth,Afternoon,66
808950,Boomerang,2016-02-18T05:57:00.000Z,1899-12-31T00:00:04.000Z,male,18,Free State,youth,Morning,4
808950,Supersport Live Events,2016-02-20T14:29:00.000Z,1899-12-31T00:02:54.000Z,male,18,Free State,youth,Afternoon,174
808950,SuperSport Blitz,2016-03-03T18:08:00.000Z,1899-12-31T00:05:38.000Z,male,18,Free State,youth,Evening,338
808950,Channel O,2016-02-18T04:24:00.000Z,1899-12-31T00:02:15.000Z,male,18,Free State,youth,Night,135
808950,Trace TV,2016-02-18T07:37:00.000Z,1899-12-31T00:00:12.000Z,male,18,Free State,youth,Morning,12
808950,Channel O,2016-02-18T14:49:00.000Z,1899-12-31T00:00:51.000Z,male,18,Free State,youth,Afternoon,51
808950,Supersport Live Events,2016-03-06T14:41:00.000Z,1899-12-31T00:00:16.000Z,male,18,Free State,youth,Afternoon,16
808950,SuperSport Blitz,2016-03-03T04:23:00.000Z,1899-12-31T00:11:20.000Z,male,18,Free State,youth,Night,680
808950,SuperSport Blitz,2016-03-27T10:37:00.000Z,1899-12-31T00:00:22.000Z,male,18,Free State,youth,Morning,22
892644,Boomerang,2016-03-21T07:49:00.000Z,1899-12-31T00:04:54.000Z,male,18,Gauteng,youth,Morning,294
925955,ICC Cricket World Cup 2011,2016-03-30T08:40:00.000Z,1899-12-31T00:06:00.000Z,male,23,Gauteng,youth,Morning,360
771823,Channel O,2016-02-06T11:10:00.000Z,1899-12-31T00:01:15.000Z,male,26,Western Cape,youth,Morning,75
853642,E! Entertainment,2016-03-06T21:22:00.000Z,1899-12-31T00:00:00.000Z,male,24,Kwazulu Natal,youth,Night,0
904101,Trace TV,2016-03-28T20:22:00.000Z,1899-12-31T00:01:06.000Z,male,29,Gauteng,youth,Evening,66
904101,E! Entertainment,2016-03-24T22:59:00.000Z,1899-12-31T00:00:00.000Z,male,29,Gauteng,youth,Night,0
904101,Africa Magic,2016-03-26T13:21:00.000Z,1899-12-31T00:01:23.000Z,male,29,Gauteng,youth,Afternoon,83
831732,Trace TV,2016-03-03T11:22:00.000Z,1899-12-31T00:10:45.000Z,male,22,Gauteng,youth,Morning,645
831732,Cartoon Network,2016-03-08T17:51:00.000Z,1899-12-31T00:01:23.000Z,male,22,Gauteng,youth,Evening,83
831732,ICC Cricket World Cup 2011,2016-03-15T22:32:00.000Z,1899-12-31T00:00:20.000Z,male,22,Gauteng,youth,Night,20
1106137,E! Entertainment,2016-01-08T21:02:00.000Z,1899-12-31T00:02:32.000Z,male,39,Western Cape,adults,Night,152
1106137,Cartoon Network,2016-01-08T21:13:00.000Z,1899-12-31T00:00:00.000Z,male,39,Western Cape,adults,Night,0
865372,Boomerang,2016-03-28T06:07:00.000Z,1899-12-31T00:01:03.000Z,female,29,Kwazulu Natal,youth,Morning,63
865372,Boomerang,2016-03-27T05:10:00.000Z,1899-12-31T00:07:27.000Z,female,29,Kwazulu Natal,youth,Morning,447
2255518,Supersport Live Events,2016-02-05T10:14:00.000Z,1899-12-31T00:01:06.000Z,male,56,Gauteng,adults,Morning,66
2255518,CNN,2016-02-26T13:14:00.000Z,1899-12-31T00:00:36.000Z,male,56,Gauteng,adults,Afternoon,36
2255518,Break in transmission,2016-02-15T05:24:00.000Z,1899-12-31T00:00:21.000Z,male,56,Gauteng,adults,Morning,21
2255518,ICC Cricket World Cup 2011,2016-02-24T09:54:00.000Z,1899-12-31T00:00:00.000Z,male,56,Gauteng,adults,Morning,0
2255518,Supersport Live Events,2016-01-12T15:23:00.000Z,1899-12-31T00:01:02.000Z,male,56,Gauteng,adults,Afternoon,62
2255518,Supersport Live Events,2016-01-28T09:45:00.000Z,1899-12-31T00:02:06.000Z,male,56,Gauteng,adults,Morning,126
2255518,Channel O,2016-01-03T14:58:00.000Z,1899-12-31T00:00:00.000Z,male,56,Gauteng,adults,Afternoon,0
779410,Cartoon Network,2016-01-21T17:19:00.000Z,1899-12-31T00:04:11.000Z,female,26,Gauteng,youth,Evening,251
779410,Trace TV,2016-02-03T12:04:00.000Z,1899-12-31T00:02:36.000Z,female,26,Gauteng,youth,Afternoon,156
771830,Trace TV,2016-01-01T14:43:00.000Z,1899-12-31T00:00:30.000Z,male,49,Gauteng,adults,Afternoon,30
507286,Trace TV,2016-01-02T15:59:00.000Z,1899-12-31T01:28:33.000Z,female,11,Eastern Cape,children,Afternoon,5313
507286,Cartoon Network,2016-01-04T17:01:00.000Z,1899-12-31T00:00:02.000Z,female,11,Eastern Cape,children,Evening,2
507286,Boomerang,2016-01-04T07:31:00.000Z,1899-12-31T00:05:36.000Z,female,11,Eastern Cape,children,Morning,336
507286,Cartoon Network,2016-01-04T10:21:00.000Z,1899-12-31T00:03:45.000Z,female,11,Eastern Cape,children,Morning,225
507286,CNN,2016-01-01T05:32:00.000Z,1899-12-31T00:00:04.000Z,female,11,Eastern Cape,children,Morning,4
507286,Boomerang,2016-01-03T15:00:00.000Z,1899-12-31T00:49:11.000Z,female,11,Eastern Cape,children,Afternoon,2951
1293309,ICC Cricket World Cup 2011,2016-03-23T11:03:00.000Z,1899-12-31T00:00:00.000Z,male,30,Limpopo,youth,Morning,0
939619,M-Net,2016-03-13T10:57:00.000Z,1899-12-31T00:00:21.000Z,male,50,Western Cape,adults,Morning,21
939619,SuperSport Blitz,2016-03-13T08:55:00.000Z,1899-12-31T00:01:08.000Z,male,50,Western Cape,adults,Morning,68
